DATE,TIME,QUERY_RAW_PHRASE,ITEM_COUNT,LOG_TIME
2020-06-15,15:46:02,5kV 10W 2500mA,7,52
2020-06-15,15:45:02,kabel,80203,522
2020-06-15,15:31:04,DC/DC 5V 1W,918,191
2020-06-15,15:31:03,"1kV 0,001kW 100kohm",1,48
2020-06-15,15:31:02,5kV 10W 2500mA,7,42
2020-06-15,15:30:02,kabel,80203,510
2020-06-15,15:16:04,DC/DC 5V 1W,918,215
2020-06-15,15:16:03,"1kV 0,001kW 100kohm",1,40
2020-06-15,15:16:02,5kV 10W 2500mA,7,48
2020-06-15,15:15:02,kabel,80203,529
2020-06-15,15:01:03,DC/DC 5V 1W,918,220
2020-06-15,15:01:03,"1kV 0,001kW 100kohm",1,43
2020-06-15,15:01:01,5kV 10W 2500mA,7,44
2020-06-15,15:00:02,kabel,80199,541
2020-06-15,14:46:04,DC/DC 5V 1W,918,175
2020-06-15,14:46:04,"1kV 0,001kW 100kohm",1,37
2020-06-15,14:46:02,5kV 10W 2500mA,7,52
2020-06-15,14:45:03,kabel,80199,515
2020-06-15,14:31:04,DC/DC 5V 1W,918,165
2020-06-15,14:31:03,"1kV 0,001kW 100kohm",1,42
2020-06-15,14:31:02,5kV 10W 2500mA,7,45
2020-06-15,14:30:02,kabel,80199,561
2020-06-15,14:16:05,DC/DC 5V 1W,918,199
2020-06-15,14:16:04,"1kV 0,001kW 100kohm",1,47
2020-06-15,14:16:02,5kV 10W 2500mA,7,43
2020-06-15,14:15:03,kabel,80199,569
2020-06-15,14:01:05,DC/DC 5V 1W,918,198
2020-06-15,14:01:04,"1kV 0,001kW 100kohm",1,37
2020-06-15,14:01:02,5kV 10W 2500mA,7,38
2020-06-15,14:00:03,kabel,80199,617
2020-06-15,13:46:04,DC/DC 5V 1W,918,204
2020-06-15,13:46:03,"1kV 0,001kW 100kohm",1,44
2020-06-15,13:46:01,5kV 10W 2500mA,7,38
2020-06-15,13:45:02,kabel,80199,567
2020-06-15,13:31:04,DC/DC 5V 1W,918,200
2020-06-15,13:31:03,"1kV 0,001kW 100kohm",1,59
2020-06-15,13:31:02,5kV 10W 2500mA,7,43
2020-06-15,13:30:02,kabel,80198,552
2020-06-15,13:16:04,DC/DC 5V 1W,918,181
2020-06-15,13:16:04,"1kV 0,001kW 100kohm",1,38
2020-06-15,13:16:02,5kV 10W 2500mA,7,39
2020-06-15,13:15:02,kabel,80199,602
2020-06-15,13:01:04,DC/DC 5V 1W,918,223
2020-06-15,13:01:03,"1kV 0,001kW 100kohm",1,73
2020-06-15,13:01:02,5kV 10W 2500mA,7,48
2020-06-15,13:00:02,kabel,80199,549
2020-06-15,12:46:04,DC/DC 5V 1W,918,194
2020-06-15,12:46:03,"1kV 0,001kW 100kohm",1,52
2020-06-15,12:46:02,5kV 10W 2500mA,7,30
2020-06-15,12:45:02,kabel,80199,518
2020-06-15,12:31:04,DC/DC 5V 1W,918,216
2020-06-15,12:31:03,"1kV 0,001kW 100kohm",1,37
2020-06-15,12:31:02,5kV 10W 2500mA,7,37
2020-06-15,12:30:02,kabel,80199,568
2020-06-15,12:16:04,DC/DC 5V 1W,918,248
2020-06-15,12:16:03,"1kV 0,001kW 100kohm",1,31
2020-06-15,12:16:02,5kV 10W 2500mA,7,39
2020-06-15,12:15:02,kabel,80199,610
2020-06-15,12:01:04,DC/DC 5V 1W,918,172
2020-06-15,12:01:03,"1kV 0,001kW 100kohm",1,51
2020-06-15,12:01:02,5kV 10W 2500mA,7,41
2020-06-15,12:00:02,kabel,80181,637
2020-06-15,11:46:04,DC/DC 5V 1W,918,226
2020-06-15,11:46:03,"1kV 0,001kW 100kohm",1,41
2020-06-15,11:46:02,5kV 10W 2500mA,7,51
2020-06-15,11:45:03,kabel,80181,598
2020-06-15,11:31:04,DC/DC 5V 1W,918,189
2020-06-15,11:31:03,"1kV 0,001kW 100kohm",1,30
2020-06-15,11:31:02,5kV 10W 2500mA,7,54
2020-06-15,11:30:02,kabel,80181,555
2020-06-15,11:16:04,DC/DC 5V 1W,918,195
2020-06-15,11:16:03,"1kV 0,001kW 100kohm",1,39
2020-06-15,11:16:01,5kV 10W 2500mA,7,49
2020-06-15,11:15:02,kabel,80181,527
2020-06-15,11:01:04,DC/DC 5V 1W,918,191
2020-06-15,11:01:03,"1kV 0,001kW 100kohm",1,47
2020-06-15,11:01:02,5kV 10W 2500mA,7,36
2020-06-15,11:00:02,kabel,80181,593
2020-06-15,10:46:04,DC/DC 5V 1W,918,192
2020-06-15,10:46:03,"1kV 0,001kW 100kohm",1,35
2020-06-15,10:46:01,5kV 10W 2500mA,7,47
2020-06-15,10:45:02,kabel,80181,602
2020-06-15,10:31:04,DC/DC 5V 1W,918,194
2020-06-15,10:31:04,"1kV 0,001kW 100kohm",1,33
2020-06-15,10:31:02,5kV 10W 2500mA,7,41
2020-06-15,10:30:02,kabel,80181,617
2020-06-15,10:16:04,DC/DC 5V 1W,918,190
2020-06-15,10:16:03,"1kV 0,001kW 100kohm",1,46
2020-06-15,10:16:01,5kV 10W 2500mA,7,28
2020-06-15,10:15:02,kabel,80181,518
2020-06-15,10:01:04,"1kV 0,001kW 100kohm",1,41
2020-06-15,10:01:02,5kV 10W 2500mA,7,40
2020-06-15,10:00:02,kabel,80181,518
2020-06-15,09:46:04,DC/DC 5V 1W,918,207
2020-06-15,09:46:03,"1kV 0,001kW 100kohm",1,37
2020-06-15,09:46:02,5kV 10W 2500mA,7,38
2020-06-15,09:45:03,kabel,80181,564
2020-06-15,09:31:04,DC/DC 5V 1W,918,195
2020-06-15,09:31:03,"1kV 0,001kW 100kohm",1,37
2020-06-15,09:31:02,5kV 10W 2500mA,7,42
2020-06-15,09:30:02,kabel,80181,637
2020-06-15,09:16:04,DC/DC 5V 1W,918,219
2020-06-15,09:16:03,"1kV 0,001kW 100kohm",1,57
2020-06-15,09:16:01,5kV 10W 2500mA,7,41
2020-06-15,09:15:02,kabel,80181,591
2020-06-15,09:01:04,DC/DC 5V 1W,918,182
2020-06-15,09:01:02,5kV 10W 2500mA,7,56
2020-06-15,09:00:02,kabel,80181,610
2020-06-15,08:46:05,DC/DC 5V 1W,918,224
2020-06-15,08:46:04,"1kV 0,001kW 100kohm",1,45
2020-06-15,08:46:02,5kV 10W 2500mA,7,33
2020-06-15,08:45:03,kabel,80182,556
2020-06-15,08:31:04,DC/DC 5V 1W,918,163
2020-06-15,08:31:03,"1kV 0,001kW 100kohm",1,48
2020-06-15,08:31:01,5kV 10W 2500mA,7,68
2020-06-15,08:30:03,kabel,80185,523
2020-06-15,08:16:04,"1kV 0,001kW 100kohm",1,48
2020-06-15,08:16:02,5kV 10W 2500mA,7,55
2020-06-15,08:15:03,kabel,80185,560
2020-06-15,08:01:04,DC/DC 5V 1W,918,207
2020-06-15,08:01:04,"1kV 0,001kW 100kohm",1,38
2020-06-15,08:01:02,5kV 10W 2500mA,7,45
2020-06-15,08:00:02,kabel,80185,541
2020-06-15,07:46:04,DC/DC 5V 1W,918,237
2020-06-15,07:46:03,"1kV 0,001kW 100kohm",1,50
2020-06-15,07:46:02,5kV 10W 2500mA,7,44
2020-06-15,07:45:02,kabel,80185,605
2020-06-15,07:31:04,DC/DC 5V 1W,918,178
2020-06-15,07:31:03,"1kV 0,001kW 100kohm",1,39
2020-06-15,07:31:02,5kV 10W 2500mA,7,47
2020-06-15,07:30:02,kabel,80185,498
2020-06-15,07:16:03,"1kV 0,001kW 100kohm",1,41
2020-06-15,07:16:02,5kV 10W 2500mA,7,47
2020-06-15,07:15:02,kabel,80185,575
2020-06-15,07:01:04,DC/DC 5V 1W,918,182
2020-06-15,07:01:03,"1kV 0,001kW 100kohm",1,47
2020-06-15,07:01:01,5kV 10W 2500mA,7,52
2020-06-15,07:00:02,kabel,80185,509
2020-06-15,06:46:03,DC/DC 5V 1W,918,197
2020-06-15,06:46:03,"1kV 0,001kW 100kohm",1,42
2020-06-15,06:46:01,5kV 10W 2500mA,7,41
2020-06-15,06:45:02,kabel,80185,494
2020-06-15,06:31:04,DC/DC 5V 1W,918,204
2020-06-15,06:31:04,"1kV 0,001kW 100kohm",1,57
2020-06-15,06:31:02,5kV 10W 2500mA,7,42
2020-06-15,06:30:03,kabel,80185,562
2020-06-15,06:16:04,DC/DC 5V 1W,918,195
2020-06-15,06:16:03,"1kV 0,001kW 100kohm",1,42
2020-06-15,06:16:02,5kV 10W 2500mA,7,47
2020-06-15,06:15:02,kabel,80185,490
2020-06-15,06:01:04,DC/DC 5V 1W,918,174
2020-06-15,06:01:03,"1kV 0,001kW 100kohm",1,56
2020-06-15,06:01:01,5kV 10W 2500mA,7,52
2020-06-15,06:00:02,kabel,80185,541
2020-06-15,05:46:03,DC/DC 5V 1W,918,184
2020-06-15,05:46:03,"1kV 0,001kW 100kohm",1,35
2020-06-15,05:46:01,5kV 10W 2500mA,7,42
2020-06-15,05:45:02,kabel,80185,543
2020-06-15,05:31:04,DC/DC 5V 1W,918,169
2020-06-15,05:31:03,"1kV 0,001kW 100kohm",1,50
2020-06-15,05:31:02,5kV 10W 2500mA,7,52
2020-06-15,05:30:02,kabel,80185,571
2020-06-15,05:16:04,DC/DC 5V 1W,918,181
2020-06-15,05:16:03,"1kV 0,001kW 100kohm",1,39
2020-06-15,05:16:02,5kV 10W 2500mA,7,32
2020-06-15,05:15:02,kabel,80185,491
2020-06-15,05:01:03,DC/DC 5V 1W,918,174
2020-06-15,05:01:03,"1kV 0,001kW 100kohm",1,42
2020-06-15,05:01:01,5kV 10W 2500mA,7,48
2020-06-15,05:00:03,kabel,80185,537
2020-06-15,04:46:03,DC/DC 5V 1W,918,167
2020-06-15,04:46:03,"1kV 0,001kW 100kohm",1,44
2020-06-15,04:46:01,5kV 10W 2500mA,7,45
2020-06-15,04:45:02,kabel,80185,510
2020-06-15,04:31:04,DC/DC 5V 1W,918,177
2020-06-15,04:31:03,"1kV 0,001kW 100kohm",1,40
2020-06-15,04:31:02,5kV 10W 2500mA,7,50
2020-06-15,04:30:02,kabel,80185,552
2020-06-15,04:16:04,DC/DC 5V 1W,918,172
2020-06-15,04:16:03,"1kV 0,001kW 100kohm",1,47
2020-06-15,04:16:02,5kV 10W 2500mA,7,40
2020-06-15,04:15:02,kabel,80185,474
2020-06-15,04:01:04,DC/DC 5V 1W,918,235
2020-06-15,04:01:03,"1kV 0,001kW 100kohm",1,31
2020-06-15,04:01:02,5kV 10W 2500mA,7,38
2020-06-15,04:00:02,kabel,80185,597
2020-06-15,03:46:04,DC/DC 5V 1W,918,180
2020-06-15,03:46:03,"1kV 0,001kW 100kohm",1,40
2020-06-15,03:46:01,5kV 10W 2500mA,7,28
2020-06-15,03:45:02,kabel,80185,493
2020-06-15,03:31:04,DC/DC 5V 1W,918,212
2020-06-15,03:31:03,"1kV 0,001kW 100kohm",1,31
2020-06-15,03:31:02,5kV 10W 2500mA,7,43
2020-06-15,03:30:02,kabel,80185,508
2020-06-15,03:16:04,DC/DC 5V 1W,918,207
2020-06-15,03:16:03,"1kV 0,001kW 100kohm",1,42
2020-06-15,03:16:02,5kV 10W 2500mA,7,52
2020-06-15,03:15:02,kabel,80185,495
2020-06-15,03:01:03,DC/DC 5V 1W,918,171
2020-06-15,03:01:03,"1kV 0,001kW 100kohm",1,46
2020-06-15,03:01:01,5kV 10W 2500mA,7,45
2020-06-15,03:00:02,kabel,80186,474
2020-06-15,02:46:04,DC/DC 5V 1W,918,221
2020-06-15,02:46:03,"1kV 0,001kW 100kohm",1,39
2020-06-15,02:46:01,5kV 10W 2500mA,7,38
2020-06-15,02:45:02,kabel,80186,529
2020-06-15,02:31:04,DC/DC 5V 1W,918,195
2020-06-15,02:31:03,"1kV 0,001kW 100kohm",1,34
2020-06-15,02:31:02,5kV 10W 2500mA,7,44
2020-06-15,02:30:02,kabel,80186,548
2020-06-15,02:16:04,DC/DC 5V 1W,918,194
2020-06-15,02:16:03,"1kV 0,001kW 100kohm",1,55
2020-06-15,02:16:02,5kV 10W 2500mA,7,43
2020-06-15,02:15:02,kabel,80186,572
2020-06-15,02:01:04,DC/DC 5V 1W,918,211
2020-06-15,02:01:03,"1kV 0,001kW 100kohm",1,64
2020-06-15,02:01:02,5kV 10W 2500mA,7,48
2020-06-15,02:00:02,kabel,80186,490
2020-06-15,01:46:04,DC/DC 5V 1W,918,175
2020-06-15,01:46:03,"1kV 0,001kW 100kohm",1,31
2020-06-15,01:46:01,5kV 10W 2500mA,7,42
2020-06-15,01:45:02,kabel,80186,483
2020-06-15,01:31:04,DC/DC 5V 1W,918,211
2020-06-15,01:31:03,"1kV 0,001kW 100kohm",1,49
2020-06-15,01:31:02,5kV 10W 2500mA,7,52
2020-06-15,01:30:02,kabel,80186,493
2020-06-15,01:16:04,DC/DC 5V 1W,918,203
2020-06-15,01:16:03,"1kV 0,001kW 100kohm",1,48
2020-06-15,01:16:02,5kV 10W 2500mA,7,46
2020-06-15,01:15:02,kabel,80186,515
2020-06-15,01:01:04,DC/DC 5V 1W,918,173
2020-06-15,01:01:03,"1kV 0,001kW 100kohm",1,45
2020-06-15,01:01:02,5kV 10W 2500mA,7,37
2020-06-15,01:00:02,kabel,80186,572
2020-06-15,00:46:04,DC/DC 5V 1W,918,187
2020-06-15,00:46:03,"1kV 0,001kW 100kohm",1,43
2020-06-15,00:46:01,5kV 10W 2500mA,7,37
2020-06-15,00:45:02,kabel,80186,487
2020-06-15,00:31:04,DC/DC 5V 1W,918,195
2020-06-15,00:31:03,"1kV 0,001kW 100kohm",1,43
2020-06-15,00:31:02,5kV 10W 2500mA,7,43
2020-06-15,00:30:02,kabel,80186,478
2020-06-15,00:16:04,DC/DC 5V 1W,918,199
2020-06-15,00:16:03,"1kV 0,001kW 100kohm",1,45
2020-06-15,00:16:02,5kV 10W 2500mA,7,41
2020-06-15,00:15:02,kabel,80186,480
2020-06-15,00:01:04,DC/DC 5V 1W,918,221
2020-06-15,00:01:03,"1kV 0,001kW 100kohm",1,28
2020-06-15,00:01:02,5kV 10W 2500mA,7,41
2020-06-15,00:00:03,kabel,80186,522
2020-06-14,23:46:04,DC/DC 5V 1W,918,194
2020-06-14,23:46:04,"1kV 0,001kW 100kohm",1,41
2020-06-14,23:46:02,5kV 10W 2500mA,7,31
2020-06-14,23:45:03,kabel,80186,527
2020-06-14,23:31:04,DC/DC 5V 1W,918,196
2020-06-14,23:31:03,"1kV 0,001kW 100kohm",1,38
2020-06-14,23:31:02,5kV 10W 2500mA,7,34
2020-06-14,23:30:02,kabel,80186,578
2020-06-14,23:16:04,DC/DC 5V 1W,918,179
2020-06-14,23:16:03,"1kV 0,001kW 100kohm",1,46
2020-06-14,23:16:02,5kV 10W 2500mA,7,45
2020-06-14,23:15:02,kabel,80186,510
2020-06-14,23:01:04,DC/DC 5V 1W,918,215
2020-06-14,23:01:03,"1kV 0,001kW 100kohm",1,54
2020-06-14,23:01:01,5kV 10W 2500mA,7,30
2020-06-14,23:00:02,kabel,80186,600
2020-06-14,22:46:04,DC/DC 5V 1W,918,196
2020-06-14,22:46:03,"1kV 0,001kW 100kohm",1,48
2020-06-14,22:46:01,5kV 10W 2500mA,7,39
2020-06-14,22:45:02,kabel,80186,549
2020-06-14,22:31:04,DC/DC 5V 1W,918,196
2020-06-14,22:31:03,"1kV 0,001kW 100kohm",1,34
2020-06-14,22:31:01,5kV 10W 2500mA,7,56
2020-06-14,22:30:02,kabel,80186,507
2020-06-14,22:16:03,DC/DC 5V 1W,918,202
2020-06-14,22:16:03,"1kV 0,001kW 100kohm",1,43
2020-06-14,22:16:01,5kV 10W 2500mA,7,48
2020-06-14,22:15:02,kabel,80186,534
2020-06-14,22:01:04,DC/DC 5V 1W,918,208
2020-06-14,22:01:03,"1kV 0,001kW 100kohm",1,43
2020-06-14,22:01:02,5kV 10W 2500mA,7,37
2020-06-14,22:00:03,kabel,80186,502
2020-06-14,21:46:04,DC/DC 5V 1W,918,175
2020-06-14,21:46:03,"1kV 0,001kW 100kohm",1,42
2020-06-14,21:46:02,5kV 10W 2500mA,7,40
2020-06-14,21:45:02,kabel,80186,503
2020-06-14,21:31:04,DC/DC 5V 1W,918,177
2020-06-14,21:31:03,"1kV 0,001kW 100kohm",1,36
2020-06-14,21:31:02,5kV 10W 2500mA,7,40
2020-06-14,21:30:02,kabel,80186,589
2020-06-14,21:16:03,DC/DC 5V 1W,918,204
2020-06-14,21:16:03,"1kV 0,001kW 100kohm",1,34
2020-06-14,21:16:01,5kV 10W 2500mA,7,49
2020-06-14,21:15:02,kabel,80186,519
2020-06-14,21:01:04,DC/DC 5V 1W,918,206
2020-06-14,21:01:03,"1kV 0,001kW 100kohm",1,53
2020-06-14,21:01:01,5kV 10W 2500mA,7,43
2020-06-14,21:00:02,kabel,80186,546
2020-06-14,20:46:03,DC/DC 5V 1W,918,192
2020-06-14,20:46:03,"1kV 0,001kW 100kohm",1,47
2020-06-14,20:46:01,5kV 10W 2500mA,7,40
2020-06-14,20:45:02,kabel,80186,516
2020-06-14,20:31:04,DC/DC 5V 1W,918,197
2020-06-14,20:31:04,"1kV 0,001kW 100kohm",1,44
2020-06-14,20:31:02,5kV 10W 2500mA,7,41
2020-06-14,20:30:03,kabel,80186,581
2020-06-14,20:16:04,DC/DC 5V 1W,918,217
2020-06-14,20:16:04,"1kV 0,001kW 100kohm",1,34
2020-06-14,20:16:02,5kV 10W 2500mA,7,38
2020-06-14,20:15:03,kabel,80186,591
2020-06-14,20:01:05,DC/DC 5V 1W,918,183
2020-06-14,20:01:02,5kV 10W 2500mA,7,43
2020-06-14,20:00:03,kabel,80186,570
2020-06-14,19:46:04,DC/DC 5V 1W,918,177
2020-06-14,19:46:04,"1kV 0,001kW 100kohm",1,56
2020-06-14,19:46:02,5kV 10W 2500mA,7,40
2020-06-14,19:45:03,kabel,80186,510
2020-06-14,19:31:04,DC/DC 5V 1W,918,191
2020-06-14,19:31:04,"1kV 0,001kW 100kohm",1,38
2020-06-14,19:31:02,5kV 10W 2500mA,7,39
2020-06-14,19:30:03,kabel,80186,562
2020-06-14,19:16:04,DC/DC 5V 1W,918,176
2020-06-14,19:16:03,"1kV 0,001kW 100kohm",1,32
2020-06-14,19:16:02,5kV 10W 2500mA,7,41
2020-06-14,19:15:02,kabel,80186,527
2020-06-14,19:01:04,DC/DC 5V 1W,918,196
2020-06-14,19:01:03,"1kV 0,001kW 100kohm",1,47
2020-06-14,19:01:01,5kV 10W 2500mA,7,33
2020-06-14,18:46:03,DC/DC 5V 1W,918,197
2020-06-14,18:46:03,"1kV 0,001kW 100kohm",1,45
2020-06-14,18:46:01,5kV 10W 2500mA,7,45
2020-06-14,18:45:02,kabel,80186,489
2020-06-14,18:31:03,DC/DC 5V 1W,918,181
2020-06-14,18:31:03,"1kV 0,001kW 100kohm",1,51
2020-06-14,18:31:01,5kV 10W 2500mA,7,49
2020-06-14,18:30:02,kabel,80186,512
2020-06-14,18:16:04,DC/DC 5V 1W,918,204
2020-06-14,18:16:03,"1kV 0,001kW 100kohm",1,51
2020-06-14,18:16:02,5kV 10W 2500mA,7,33
2020-06-14,18:15:02,kabel,80186,510
2020-06-14,18:01:04,DC/DC 5V 1W,918,205
2020-06-14,18:01:03,"1kV 0,001kW 100kohm",1,39
2020-06-14,18:01:02,5kV 10W 2500mA,7,53
2020-06-14,18:00:02,kabel,80186,602
2020-06-14,17:46:04,DC/DC 5V 1W,918,195
2020-06-14,17:46:03,"1kV 0,001kW 100kohm",1,43
2020-06-14,17:46:02,5kV 10W 2500mA,7,55
2020-06-14,17:45:02,kabel,80186,492
2020-06-14,17:31:04,DC/DC 5V 1W,918,219
2020-06-14,17:31:03,"1kV 0,001kW 100kohm",1,34
2020-06-14,17:31:02,5kV 10W 2500mA,7,35
2020-06-14,17:30:02,kabel,80186,501
2020-06-14,17:16:04,DC/DC 5V 1W,918,193
2020-06-14,17:16:03,"1kV 0,001kW 100kohm",1,51
2020-06-14,17:16:01,5kV 10W 2500mA,7,37
2020-06-14,17:15:02,kabel,80186,500
2020-06-14,17:01:03,DC/DC 5V 1W,918,197
2020-06-14,17:01:03,"1kV 0,001kW 100kohm",1,37
2020-06-14,17:01:01,5kV 10W 2500mA,7,37
2020-06-14,17:00:02,kabel,80186,488
2020-06-14,16:46:05,DC/DC 5V 1W,918,204
2020-06-14,16:46:04,"1kV 0,001kW 100kohm",1,53
2020-06-14,16:46:02,5kV 10W 2500mA,7,44
2020-06-14,16:45:03,kabel,80186,574
2020-06-14,16:31:04,DC/DC 5V 1W,918,169
2020-06-14,16:31:04,"1kV 0,001kW 100kohm",1,73
2020-06-14,16:31:02,5kV 10W 2500mA,7,48
2020-06-14,16:30:03,kabel,80186,497
2020-06-14,16:16:04,DC/DC 5V 1W,918,203
2020-06-14,16:16:04,"1kV 0,001kW 100kohm",1,47
2020-06-14,16:16:02,5kV 10W 2500mA,7,34
2020-06-14,16:15:03,kabel,80186,487
2020-06-14,16:01:04,DC/DC 5V 1W,918,175
2020-06-14,16:01:02,5kV 10W 2500mA,7,54
2020-06-14,16:00:02,kabel,80186,531
2020-06-14,15:46:04,DC/DC 5V 1W,918,198
2020-06-14,15:46:03,"1kV 0,001kW 100kohm",1,39
2020-06-14,15:46:02,5kV 10W 2500mA,7,35
2020-06-14,15:45:02,kabel,80186,539
2020-06-14,15:31:04,DC/DC 5V 1W,918,182
2020-06-14,15:31:03,"1kV 0,001kW 100kohm",1,59
2020-06-14,15:31:02,5kV 10W 2500mA,7,61
2020-06-14,15:30:02,kabel,80186,584
2020-06-14,15:16:04,DC/DC 5V 1W,918,181
2020-06-14,15:16:03,"1kV 0,001kW 100kohm",1,34
2020-06-14,15:16:01,5kV 10W 2500mA,7,50
2020-06-14,15:01:04,DC/DC 5V 1W,918,203
2020-06-14,15:01:04,"1kV 0,001kW 100kohm",1,40
2020-06-14,15:01:02,5kV 10W 2500mA,7,43
2020-06-14,15:00:02,kabel,80186,513
2020-06-14,14:46:04,DC/DC 5V 1W,918,209
2020-06-14,14:46:03,"1kV 0,001kW 100kohm",1,46
2020-06-14,14:46:02,5kV 10W 2500mA,7,42
2020-06-14,14:45:02,kabel,80186,547
2020-06-14,14:31:04,DC/DC 5V 1W,918,228
2020-06-14,14:31:03,"1kV 0,001kW 100kohm",1,34
2020-06-14,14:31:02,5kV 10W 2500mA,7,68
2020-06-14,14:30:02,kabel,80186,501
2020-06-14,14:16:04,DC/DC 5V 1W,918,218
2020-06-14,14:16:03,"1kV 0,001kW 100kohm",1,41
2020-06-14,14:16:02,5kV 10W 2500mA,7,53
2020-06-14,14:15:02,kabel,80186,528
2020-06-14,14:01:04,DC/DC 5V 1W,918,184
2020-06-14,14:01:03,"1kV 0,001kW 100kohm",1,35
2020-06-14,14:01:02,5kV 10W 2500mA,7,60
2020-06-14,14:00:02,kabel,80186,581
2020-06-14,13:46:04,DC/DC 5V 1W,918,194
2020-06-14,13:46:03,"1kV 0,001kW 100kohm",1,41
2020-06-14,13:46:02,5kV 10W 2500mA,7,59
2020-06-14,13:45:02,kabel,80186,473
2020-06-14,13:31:04,DC/DC 5V 1W,918,244
2020-06-14,13:31:03,"1kV 0,001kW 100kohm",1,50
2020-06-14,13:31:01,5kV 10W 2500mA,7,42
2020-06-14,13:30:02,kabel,80186,552
2020-06-14,13:16:04,DC/DC 5V 1W,918,173
2020-06-14,13:16:03,"1kV 0,001kW 100kohm",1,36
2020-06-14,13:16:01,5kV 10W 2500mA,7,47
2020-06-14,13:15:02,kabel,80186,531
2020-06-14,13:01:04,DC/DC 5V 1W,918,187
2020-06-14,13:01:03,"1kV 0,001kW 100kohm",1,40
2020-06-14,13:01:01,5kV 10W 2500mA,7,36
2020-06-14,13:00:02,kabel,80186,521
2020-06-14,12:46:03,DC/DC 5V 1W,918,181
2020-06-14,12:46:03,"1kV 0,001kW 100kohm",1,38
2020-06-14,12:46:01,5kV 10W 2500mA,7,55
2020-06-14,12:45:02,kabel,80186,496
2020-06-14,12:31:04,DC/DC 5V 1W,918,179
2020-06-14,12:31:03,"1kV 0,001kW 100kohm",1,58
2020-06-14,12:31:01,5kV 10W 2500mA,7,62
2020-06-14,12:30:02,kabel,80186,581
2020-06-14,12:16:04,DC/DC 5V 1W,918,172
2020-06-14,12:16:03,"1kV 0,001kW 100kohm",1,39
2020-06-14,12:16:02,5kV 10W 2500mA,7,53
2020-06-14,12:15:02,kabel,80186,502
2020-06-14,12:01:04,DC/DC 5V 1W,918,170
2020-06-14,12:01:03,"1kV 0,001kW 100kohm",1,51
2020-06-14,12:01:02,5kV 10W 2500mA,7,37
2020-06-14,12:00:02,kabel,80186,544
2020-06-14,11:46:04,DC/DC 5V 1W,918,213
2020-06-14,11:46:03,"1kV 0,001kW 100kohm",1,38
2020-06-14,11:46:02,5kV 10W 2500mA,7,44
2020-06-14,11:45:02,kabel,80186,584
2020-06-14,11:31:04,DC/DC 5V 1W,918,241
2020-06-14,11:31:03,"1kV 0,001kW 100kohm",1,49
2020-06-14,11:31:01,5kV 10W 2500mA,7,48
2020-06-14,11:30:02,kabel,80186,572
2020-06-14,11:16:04,DC/DC 5V 1W,918,222
2020-06-14,11:16:03,"1kV 0,001kW 100kohm",1,40
2020-06-14,11:16:02,5kV 10W 2500mA,7,40
2020-06-14,11:15:02,kabel,80186,578
2020-06-14,11:01:04,DC/DC 5V 1W,918,184
2020-06-14,11:01:03,"1kV 0,001kW 100kohm",1,31
2020-06-14,11:01:02,5kV 10W 2500mA,7,39
2020-06-14,11:00:02,kabel,80186,600
2020-06-14,10:46:04,DC/DC 5V 1W,918,182
2020-06-14,10:46:03,"1kV 0,001kW 100kohm",1,62
2020-06-14,10:46:02,5kV 10W 2500mA,7,41
2020-06-14,10:45:02,kabel,80186,514
2020-06-14,10:31:04,DC/DC 5V 1W,918,183
2020-06-14,10:31:03,"1kV 0,001kW 100kohm",1,72
2020-06-14,10:31:01,5kV 10W 2500mA,7,38
2020-06-14,10:30:02,kabel,80186,590
2020-06-14,10:16:03,DC/DC 5V 1W,918,209
2020-06-14,10:16:03,"1kV 0,001kW 100kohm",1,31
2020-06-14,10:16:01,5kV 10W 2500mA,7,46
2020-06-14,10:15:03,kabel,80186,603
2020-06-14,10:01:04,DC/DC 5V 1W,918,212
2020-06-14,10:01:03,"1kV 0,001kW 100kohm",1,35
2020-06-14,10:01:02,5kV 10W 2500mA,7,43
2020-06-14,10:00:02,kabel,80186,485
2020-06-14,09:46:04,DC/DC 5V 1W,918,169
2020-06-14,09:46:03,"1kV 0,001kW 100kohm",1,44
2020-06-14,09:46:02,5kV 10W 2500mA,7,50
2020-06-14,09:45:03,kabel,80186,535
2020-06-14,09:31:04,DC/DC 5V 1W,918,222
2020-06-14,09:31:03,"1kV 0,001kW 100kohm",1,52
2020-06-14,09:31:02,5kV 10W 2500mA,7,50
2020-06-14,09:30:02,kabel,80186,522
2020-06-14,09:16:04,DC/DC 5V 1W,918,198
2020-06-14,09:16:03,"1kV 0,001kW 100kohm",1,41
2020-06-14,09:16:02,5kV 10W 2500mA,7,49
2020-06-14,09:15:02,kabel,80186,509
2020-06-14,09:01:04,DC/DC 5V 1W,918,188
2020-06-14,09:01:03,"1kV 0,001kW 100kohm",1,53
2020-06-14,09:01:02,5kV 10W 2500mA,7,47
2020-06-14,09:00:02,kabel,80186,524
2020-06-14,08:46:04,DC/DC 5V 1W,918,177
2020-06-14,08:46:03,"1kV 0,001kW 100kohm",1,42
2020-06-14,08:46:02,5kV 10W 2500mA,7,34
2020-06-14,08:45:02,kabel,80186,537
2020-06-14,08:31:04,DC/DC 5V 1W,918,200
2020-06-14,08:31:03,"1kV 0,001kW 100kohm",1,40
2020-06-14,08:31:01,5kV 10W 2500mA,7,39
2020-06-14,08:30:02,kabel,80186,502
